Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Mercedes-Benz,Sprinter,Netherlands,2024,301,148,Automatic,Diesel,4x2,11.0,260,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,3,82499
Peugeot,2008,Italy,2020,41500,129,Manual,Petrol,4x2,5.6,103,White,Grey interior,Other interior material,SUV / offroad,4/5 doors,5,19399
Nissan,Micra,Spain,2020,42931,99,Manual,Petrol,4x2,4.6,110,Grey,Other interior color,Other interior material,Hatchback,4/5 doors,5,15399
Opel,Vivaro,Germany,2022,33600,174,Automatic,Diesel,4x2,5.0,110,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,3,29949
Citroën,C3 Aircross,Germany,2022,18027,129,Automatic,Petrol,4x2,6.4,114,Grey,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5,21499
Volkswagen,Tiguan Allspace,Germany,2021,60319,148,Automatic,Diesel,4x2,5.1,132,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,31499
Mazda,2,Germany,2021,42350,89,Manual,Petrol,4x2,5.3,111,Red,Black interior,Cloth interior,Hatchback,4/5 doors,5,16349
Peugeot,308,Germany,2011,154969,110,Manual,Diesel,4x2,5.4,139,Red,Grey interior,Other interior material,Station Wagon,4/5 doors,5,5899
Volvo,V60,Italy,2021,126000,188,Automatic,Diesel,4x2,6.1,139,White,Other interior color,Part leather interior,Station Wagon,4/5 doors,5,30349
Volkswagen,Passat,Germany,2023,3884,197,Automatic,Diesel,4x2,5.5,124,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,38949
Renault,Kangoo,France,2019,54650,90,Manual,Diesel,4x2,4.7,112,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,2,12899
Nissan,Qashqai,Germany,2024,15100,156,Automatic,Petrol,4x2,6.0,130,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,33899
BMW,X1,Germany,2024,16441,148,Automatic,Diesel,4x2,8.0,195,Silver,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,44199
Audi,Q2,France,2024,10,114,Manual,Petrol,4x2,5.2,119,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,25749
Ferrari,Roma,Italy,2024,70,612,Automatic,Petrol,4x2,11.0,257,Green,Brown interior,Full leather interior,Cabriolet,2/3 doors,3,359299
Volkswagen,Polo,Netherlands,2024,12,94,Automatic,Petrol,4x2,5.6,105,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,35299
BMW,X3,Netherlands,2022,29045,355,Automatic,Petrol,4x4,8.0,195,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,81349
Mercedes-Benz,A 35 AMG,Germany,2022,14300,302,Automatic,Petrol,4x4,11.0,260,Black,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5,47849
Mercedes-Benz,Sprinter,Belgium,2022,47574,168,Manual,Diesel,4x2,11.0,260,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,3,35399
Ford,Ranger,Germany,2024,0,288,Automatic,Petrol,4x4,7.0,150,Blue,Other interior color,Full leather interior,Pick-up,4/5 doors,5,73649
Škoda,Superb,Germany,2020,88510,197,Automatic,Diesel,4x4,5.0,132,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5,30899
Audi,Q3,Italy,2023,22619,148,Automatic,Diesel,4x2,4.7,124,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,40349
Dacia,Sandero,Germany,2019,26160,89,Manual,Petrol,4x2,5.5,125,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,10849
Audi,Q8,Poland,2024,15,229,Automatic,Diesel,4x4,6.9,182,Black,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,97549
Volkswagen,Arteon,Germany,2021,44850,148,Automatic,Diesel,4x2,4.9,109,Silver,Black interior,Other interior material,Station Wagon,4/5 doors,5,27949
Mercedes-Benz,E 250,Germany,2013,127830,201,Automatic,Petrol,4x2,6.1,141,Black,Black interior,Part leather interior,Station Wagon,4/5 doors,5,14799
Opel,Grandland X,Italy,2020,70000,129,Automatic,Diesel,4x2,4.1,99,Grey,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5,20249
Jeep,Renegade,Italy,2020,95126,138,Automatic,Diesel,4x4,6.3,166,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,23699
Volkswagen,Golf,Italy,2020,80000,109,Automatic,Petrol,4x2,5.2,98,White,Other interior color,Other interior material,Hatchback,4/5 doors,5,21099
Audi,RS4,Germany,2022,63855,444,Automatic,Petrol,4x4,9.2,208,Blue,Black interior,Full leather interior,Station Wagon,4/5 doors,5,66899
DS Automobiles,DS7 Crossback,Spain,2020,80712,174,Automatic,Diesel,4x2,4.9,128,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,23249
Mercedes-Benz,A 180,Germany,2023,17397,114,Automatic,Diesel,4x2,11.0,260,Blue,Black interior,Part leather interior,Sedans / saloons,4/5 doors,5,34749
Mercedes-Benz,GLE 450,Germany,2020,137976,362,Automatic,Petrol,4x4,9.1,195,Black,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,52049
Kia,Ceed,Germany,2023,9930,99,Manual,Petrol,4x2,5.0,120,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5,22399
Opel,Crossland,Germany,2023,19700,129,Automatic,Petrol,4x2,5.0,112,Blue,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,22549
Seat,Leon,France,2020,124000,114,Manual,Diesel,4x2,4.2,109,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5,15399
Fiat,Ducato,Italy,2020,134701,118,Manual,Diesel,4x2,7.1,186,Beige,Black interior,Other interior material,Cargo VAN,4/5 doors,3,13999
BMW,230,Germany,2024,10,241,Automatic,Petrol,4x2,7.1,162,Red,Black interior,Cloth interior,Coupe,2/3 doors,4,56949
Toyota,Auris,Belgium,2017,71000,98,Manual,Petrol,4x2,5.5,128,Blue,Grey interior,Cloth interior,Hatchback,4/5 doors,5,11899
Opel,Astra,Germany,2024,3000,129,Automatic,Petrol,4x2,4.3,99,Black,Other interior color,Cloth interior,Sedans / saloons,4/5 doors,5,35049
Volkswagen,Caddy,Germany,2024,11,121,Automatic,Diesel,4x2,4.6,122,Black,Black interior,Cloth interior,Cargo VAN,4/5 doors,2,44549
Audi,Q5,Spain,2021,87000,201,Automatic,Diesel,4x4,5.3,140,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,41799
BMW,X3,Austria,2018,19800,355,Automatic,Petrol,4x4,8.2,188,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,44549
Volkswagen,Tiguan,Germany,2023,13391,148,Automatic,Petrol,4x2,5.8,133,White,Black interior,Other interior material,SUV / offroad,4/5 doors,5,35199
Seat,Ibiza,Italy,2021,88052,79,Manual,Petrol,4x2,4.7,107,Grey,Other interior color,Other interior material,Hatchback,4/5 doors,5,11499
BMW,X1,Austria,2017,45116,138,Automatic,Petrol,4x2,5.3,121,Silver,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,24299
BMW,318,Germany,2022,23764,148,Automatic,Diesel,4x2,8.0,195,White,Black interior,Full leather interior,Station Wagon,4/5 doors,5,32099
Škoda,Octavia,Germany,2019,57894,148,Manual,Petrol,4x2,5.5,124,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5,20449
Audi,A4,Germany,2020,89950,188,Automatic,Diesel,4x4,5.1,134,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,32549
Ford,Kuga,Germany,2020,25200,188,Automatic,Diesel,4x4,5.7,127,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,30449
BMW,X4,Germany,2021,61610,282,Automatic,Diesel,4x4,8.0,195,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,50999
Mercedes-Benz,CLA 200 Shooting Brake,Belgium,2020,119145,148,Automatic,Diesel,4x2,4.2,112,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5,30349
Audi,A3,Italy,2024,20992,114,Automatic,Diesel,4x2,4.6,102,White,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5,34599
Audi,Q8,Italy,2022,31518,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Velour interior,SUV / offroad,4/5 doors,5,77699
Audi,RS4,Germany,2024,0,444,Automatic,Petrol,4x4,9.2,208,Blue,Black interior,Other interior material,Station Wagon,4/5 doors,5,102399
Hyundai,ix20,Netherlands,2017,99636,89,Manual,Petrol,4x2,6.0,140,Grey,Black interior,Cloth interior,MPV,4/5 doors,5,12849
Toyota,Yaris,Germany,2019,50000,110,Manual,Petrol,4x2,5.2,118,Black,Other interior color,Cloth interior,Hatchback,4/5 doors,5,15199
Mercedes-Benz,GLE 350,Germany,2017,79000,255,Automatic,Diesel,4x4,11.0,260,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,41649
BMW,118,Germany,2019,73280,134,Automatic,Petrol,4x2,8.0,195,Black,Grey interior,Cloth interior,Hatchback,4/5 doors,5,17949
BMW,220 Gran Coupé,Germany,2023,28999,176,Automatic,Petrol,4x2,8.0,195,White,Black interior,Alcantara interior,Sedans / saloons,4/5 doors,5,35799
Volkswagen,T-Roc,Germany,2023,13792,148,Automatic,Petrol,4x2,6.2,123,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,31849
Audi,A6,Austria,2020,117400,228,Automatic,Diesel,4x4,5.8,151,Black,Other interior color,Full leather interior,Station Wagon,4/5 doors,5,36299
Dacia,Sandero,France,2024,10,101,Manual,LPG,4x2,7.4,123,Grey,Grey interior,Other interior material,Hatchback,4/5 doors,5,19649
BMW,630 Gran Turismo,Germany,2023,26040,282,Automatic,Diesel,4x2,8.0,195,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,60599
Abarth,500,Germany,2016,85670,162,Manual,Petrol,4x2,6.0,154,Blue,Brown interior,Full leather interior,Hatchback,2/3 doors,4,15699
Ford,Ranger,Germany,2024,10,237,Automatic,Diesel,4x4,10.2,267,Black,Other interior color,Full leather interior,Pick-up,4/5 doors,5,61699
Volvo,XC60,Poland,2018,85213,251,Automatic,Petrol,4x4,7.5,173,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,36199
Citroën,C4,Italy,2024,10,99,Manual,Petrol,4x2,4.8,108,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,22349
Volkswagen,Golf,Netherlands,2019,75733,114,Manual,Petrol,4x2,5.1,112,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,18049
Mercedes-Benz,C 200,Germany,2023,5850,181,Automatic,Petrol,4x2,6.5,148,Blue,Black interior,Full leather interior,Cabriolet,2/3 doors,4,42649
BMW,320,Austria,2024,14000,188,Automatic,Diesel,4x4,5.3,141,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5,54349
Kia,Sportage,Germany,2024,0,158,Automatic,Petrol,4x2,5.0,120,White,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5,36449
Kia,Ceed,Germany,2023,9300,158,Automatic,Petrol,4x2,5.0,120,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,29849
Mercedes-Benz,S 350,Germany,2024,8006,308,Automatic,Diesel,4x4,6.5,171,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,116699
Audi,A6,Germany,2023,24892,261,Automatic,Petrol,4x4,7.0,159,Blue,Black interior,Cloth interior,Station Wagon,4/5 doors,5,55849
Volvo,V60,Netherlands,2020,89732,161,Automatic,Petrol,4x2,6.1,139,Blue,Other interior color,Full leather interior,Station Wagon,4/5 doors,5,32499
Dacia,Duster,Poland,2024,10130,148,Automatic,Petrol,4x2,6.2,141,Grey,Other interior color,Cloth interior,SUV / offroad,4/5 doors,5,24249
Kia,Sportage,Germany,2015,120220,181,Manual,Diesel,4x4,6.0,156,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,14649
Land Rover,Discovery Sport,Germany,2016,104072,148,Manual,Diesel,4x4,6.5,171,Red,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,15699
Mercedes-Benz,C 220,Germany,2023,42938,194,Automatic,Diesel,4x2,11.0,260,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5,38949
Volkswagen,Passat,Germany,2014,119800,148,Manual,Petrol,4x2,6.0,115,Silver,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5,12799
Seat,Arona,Italy,2021,92333,94,Manual,Petrol,4x2,5.0,115,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,13799
Volkswagen,Taigo,Germany,2024,15,109,Automatic,Petrol,4x2,4.9,111,Red,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,28449
Ford,Puma,Italy,2021,36000,123,Manual,Petrol,4x2,5.7,106,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,22049
Opel,Mokka,Spain,2023,29715,109,Manual,Diesel,4x2,3.8,100,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,21149
BMW,118,Italy,2024,28677,148,Automatic,Diesel,4x2,4.2,109,Grey,Black interior,Part leather interior,Hatchback,4/5 doors,5,34349
Volkswagen,Caddy,Germany,2023,5800,121,Manual,Diesel,4x2,4.7,124,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,2,30449
Škoda,Octavia,Germany,2020,104000,148,Manual,Diesel,4x2,5.1,112,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5,16799
MINI,Cooper,Netherlands,2024,7000,154,Automatic,Petrol,4x2,6.0,132,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,67799
Volkswagen,T-Cross,Germany,2023,18606,94,Manual,Petrol,4x2,5.8,116,Blue,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,20249
Renault,Captur,France,2020,89552,99,Manual,Petrol,4x2,5.1,116,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,15499
Renault,Grand Scenic,Spain,2020,61138,138,Manual,Petrol,4x2,6.1,139,Black,Other interior color,Other interior material,MPV,4/5 doors,7,26299
Audi,Q2,Italy,2023,55000,114,Automatic,Diesel,4x2,4.8,107,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,28699
BMW,X1,Germany,2022,19344,215,Automatic,Petrol,4x4,6.5,155,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,45949
Volkswagen,T-Cross,Germany,2024,10,114,Automatic,Petrol,4x2,4.9,113,White,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,26749
Mazda,CX-5,Belgium,2024,10,162,Automatic,Petrol,4x2,6.0,133,Grey,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,39849
Škoda,Kamiq,Germany,2024,20,114,Automatic,Petrol,4x2,5.0,113,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,29849
Opel,Astra,Belgium,2020,71055,143,Manual,Petrol,4x2,4.3,99,White,Other interior color,Cloth interior,Hatchback,4/5 doors,5,14799
Hyundai,Kona,France,2024,10,137,Automatic,Petrol,4x2,5.4,124,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,26799
Škoda,Kamiq,Germany,2024,10,148,Automatic,Petrol,4x2,5.1,116,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,36299
Alfa Romeo,Giulia,Germany,2024,10,276,Automatic,Petrol,4x4,7.6,176,Red,Other interior color,Full leather interior,Sedans / saloons,4/5 doors,5,54349
Opel,Combo,Germany,2021,47750,129,Manual,Diesel,4x2,4.4,117,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,25299
BMW,318,Netherlands,2022,67452,154,Automatic,Petrol,4x2,8.0,195,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,31499
MG,ZS,Germany,2024,0,192,Automatic,Petrol,4x2,8.0,176,Grey,Black interior,Part leather interior,Hatchback,4/5 doors,5,23249
Citroën,C3,France,2024,10,109,Manual,Petrol,4x2,4.4,100,Black,Other interior color,Other interior material,Hatchback,4/5 doors,5,18949
Audi,A5,Germany,2016,95472,241,Automatic,Diesel,4x4,5.7,149,Grey,Grey interior,Full leather interior,Coupe,2/3 doors,4,26199
Volkswagen,T-Roc,Spain,2020,119000,114,Manual,Diesel,4x2,4.3,113,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,20549
Mazda,3,Germany,2024,10,138,Automatic,Petrol,4x2,6.3,141,Beige,Other interior color,Other interior material,Hatchback,4/5 doors,5,33099
MG,ZS,Germany,2024,0,110,Automatic,Petrol,4x2,7.2,163,Black,Black interior,Other interior material,SUV / offroad,4/5 doors,5,24149
Volkswagen,Golf,Germany,2020,38160,129,Manual,Petrol,4x2,5.1,117,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,19999
Audi,A3,Spain,2021,78285,148,Automatic,Diesel,4x2,4.7,104,Grey,Other interior color,Other interior material,Hatchback,4/5 doors,5,27149
Dodge,Challenger,Germany,2019,56872,304,Automatic,Petrol,4x2,14.0,321,White,Black interior,Alcantara interior,Coupe,2/3 doors,5,30899
Audi,Q5,Italy,2022,55559,161,Automatic,Diesel,4x2,4.7,123,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,36899
MINI,Cooper,Germany,2018,104996,134,Manual,Petrol,4x2,5.6,128,Red,Black interior,Full leather interior,Hatchback,2/3 doors,5,15549
Audi,A1,Austria,2024,7,94,Manual,Petrol,4x2,4.9,112,Grey,Other interior color,Other interior material,Hatchback,4/5 doors,5,29549
Hyundai,Tucson,Germany,2024,0,158,Automatic,Petrol,4x4,5.6,129,Grey,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,38699
BMW,M240i,Germany,2023,9585,369,Automatic,Petrol,4x2,8.0,195,White,Black interior,Alcantara interior,Coupe,2/3 doors,4,49999
Audi,Q3,Italy,2020,120000,148,Automatic,Diesel,4x2,4.7,122,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,32549
Mercedes-Benz,GLB 200,Italy,2021,99900,148,Automatic,Diesel,4x2,4.8,143,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,30899
Volkswagen,Polo,Germany,2024,16464,79,Manual,Petrol,4x2,5.2,106,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,21499
Mercedes-Benz,A 250,Germany,2024,15000,221,Automatic,Petrol,4x4,11.0,260,Black,Black interior,Other interior material,Hatchback,4/5 doors,5,42299
Peugeot,Boxer,Belgium,2023,85000,162,Manual,Diesel,4x2,11.2,186,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,3,28949
Ford,Fiesta,Germany,2022,20800,123,Automatic,Petrol,4x2,5.8,104,Grey,Other interior color,Cloth interior,Hatchback,4/5 doors,5,22049
Volkswagen,T-Roc,Italy,2023,1342,148,Automatic,Petrol,4x2,6.2,123,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,40499
MINI,Cooper Cabrio,Spain,2023,12910,134,Manual,Petrol,4x2,5.6,136,White,Other interior color,Other interior material,Cabriolet,2/3 doors,4,22099
Ford,Transit Custom,Belgium,2023,33000,168,Manual,Diesel,4x2,6.5,169,Blue,Black interior,Full leather interior,Cargo VAN,4/5 doors,5,43099
Mazda,3,Germany,2023,6700,121,Manual,Petrol,4x2,5.4,117,Red,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5,26799
Nissan,X-Trail,Germany,2024,10,161,Automatic,Petrol,4x2,6.0,130,Orange,Other interior color,Full leather interior,SUV / offroad,4/5 doors,7,39799
Fiat,500,Italy,2021,79990,68,Manual,LPG,4x2,3.9,88,White,Black interior,Part leather interior,Hatchback,2/3 doors,4,15599
Mercedes-Benz,V 250,Germany,2020,76177,188,Automatic,Diesel,4x2,11.0,260,Blue,Black interior,Cloth interior,MPV/VAN,4/5 doors,7,49949
Seat,Ibiza,Germany,2023,46900,94,Manual,Petrol,4x2,4.7,107,Black,Grey interior,Cloth interior,Hatchback,4/5 doors,5,17249
Mercedes-Benz,C 43 AMG,Germany,2024,26400,402,Automatic,Petrol,4x4,9.1,207,Black,Black interior,Part leather interior,Station Wagon,4/5 doors,5,66449
Audi,A6,Germany,2021,62218,201,Automatic,Diesel,4x4,4.9,129,White,Black interior,Part leather interior,Station Wagon,4/5 doors,5,32049
Volkswagen,Golf,Germany,2024,0,148,Automatic,Diesel,4x2,6.6,174,White,Other interior color,Cloth interior,MPV/VAN,4/5 doors,5,74349
Volkswagen,T6 California,Germany,2024,5500,148,Automatic,Diesel,4x2,6.9,179,Silver,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,73199
Volkswagen,Golf,Germany,2022,18491,296,Automatic,Petrol,4x2,6.6,151,Grey,Black interior,Velour interior,Hatchback,4/5 doors,5,39199
Renault,Master,Italy,2021,104000,133,Manual,Diesel,4x2,6.7,177,White,Other interior color,Other interior material,Cargo VAN,4/5 doors,3,15249
Renault,Clio,Netherlands,2020,99308,99,Manual,Petrol,4x2,4.4,100,Grey,Other interior color,Cloth interior,Hatchback,4/5 doors,5,13299
Jeep,Renegade,Italy,2024,5119,129,Automatic,Petrol,4x2,5.7,133,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,28299
Volkswagen,Golf,Germany,2024,24250,148,Automatic,Diesel,4x2,3.9,103,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,30899
Ford,Mondeo,Germany,2021,77989,148,Automatic,Diesel,4x2,5.6,144,Silver,Black interior,Cloth interior,Station Wagon,4/5 doors,5,24049
Suzuki,Swift,Netherlands,2018,94452,138,Manual,Petrol,4x2,5.6,125,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,17949
Audi,A1,Italy,2022,51107,94,Manual,Petrol,4x2,5.2,119,Grey,Other interior color,Other interior material,Hatchback,4/5 doors,5,22949
Volkswagen,Taigo,Germany,2024,0,148,Automatic,Petrol,4x2,5.1,116,Blue,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,32049
Citroën,C3 Aircross,France,2019,93985,109,Manual,Petrol,4x2,4.8,109,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,11799
BMW,850,Germany,2020,62800,523,Automatic,Petrol,4x4,8.0,195,Blue,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,66949
Fiat,Ducato,Netherlands,2020,27153,118,Manual,Diesel,4x2,7.1,186,Silver,Grey interior,Cloth interior,Cargo VAN,4/5 doors,3,33799
Mercedes-Benz,GLB 200,Germany,2023,22446,148,Automatic,Diesel,4x2,11.0,260,White,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,43699
Volkswagen,Golf,Germany,2024,12900,148,Automatic,Diesel,4x2,3.9,103,Grey,Grey interior,Cloth interior,Hatchback,4/5 doors,5,29799
Opel,Corsa,Germany,2022,11090,99,Manual,Petrol,4x2,4.3,98,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,19199
Citroën,C3,Italy,2022,14219,82,Manual,Petrol,4x2,5.4,97,White,Black interior,Other interior material,Hatchback,4/5 doors,5,14649
BMW,320,Austria,2022,45000,188,Automatic,Diesel,4x4,8.0,195,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5,34949
Ford,Transit Custom,Germany,2022,10,129,Manual,Diesel,4x2,7.7,176,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,3,32099
Mercedes-Benz,E 400,Austria,2019,132200,335,Automatic,Diesel,4x4,5.8,152,Grey,Other interior color,Full leather interior,Station Wagon,4/5 doors,5,37199
Suzuki,SX4 S-Cross,Austria,2024,50,127,Manual,Petrol,4x4,5.0,111,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,31799
